filename,filepath,emotion,transcription,dataset,emotion_label,gender,method,session
Ses03F_script02_1_F012,Data/IEMOCAP/Session3/sentences/wav/Ses03F_script02_1/Ses03F_script02_1_F012.wav,ang,Pass up what? A bunch of fish. They swim up to the beach and they flop around and they swim away and then they die.,IEMOCAP,angry,F,script,3
Ses03F_script02_1_M040,Data/IEMOCAP/Session3/sentences/wav/Ses03F_script02_1/Ses03F_script02_1_M040.wav,exc,"its single-mindedness with one mind. Urgency that's pure urge. You know, they don't give it a name.",IEMOCAP,excited,F,script,3
Ses03F_script02_1_M041,Data/IEMOCAP/Session3/sentences/wav/Ses03F_script02_1/Ses03F_script02_1_M041.wav,exc,"They don't ask it a question. They just, they just, they don't know what drives them. They just turn as one and start the swim that brings them to here",IEMOCAP,excited,F,script,3
Ses03F_script02_1_M043,Data/IEMOCAP/Session3/sentences/wav/Ses03F_script02_1/Ses03F_script02_1_M043.wav,xxx,So what do you think?,IEMOCAP,xxx,F,script,3
Ses03F_script02_1_M042,Data/IEMOCAP/Session3/sentences/wav/Ses03F_script02_1/Ses03F_script02_1_M042.wav,exc,"where we stand for a massive celebration of sex and death. Oh, God, I'm giving myself goosebumps. Look, I'm all-all my hairs on my arms is sticking up.",IEMOCAP,excited,F,script,3
Ses03F_script02_1_M044,Data/IEMOCAP/Session3/sentences/wav/Ses03F_script02_1/Ses03F_script02_1_M044.wav,neu,About what I just said.,IEMOCAP,neutral,F,script,3
Ses03F_script02_1_M016,Data/IEMOCAP/Session3/sentences/wav/Ses03F_script02_1/Ses03F_script02_1_M016.wav,exc,I wonder if they can hear us talk. Or hear the vibrations in the sand when we move.,IEMOCAP,excited,F,script,3
Ses03F_script02_1_M002,Data/IEMOCAP/Session3/sentences/wav/Ses03F_script02_1/Ses03F_script02_1_M002.wav,exc,"You know actually, I wanted to go a little further up the coast to get away from all the, the people and the lights, and uh- but I thought we'd miss it. Hey, how you doing?",IEMOCAP,excited,F,script,3
Ses03F_script02_1_M003,Data/IEMOCAP/Session3/sentences/wav/Ses03F_script02_1/Ses03F_script02_1_M003.wav,exc,"Oh, is that-is that-now, is that just foam, uhh, I can't even tell.",IEMOCAP,excited,F,script,3
Ses03F_script02_1_M017,Data/IEMOCAP/Session3/sentences/wav/Ses03F_script02_1/Ses03F_script02_1_M017.wav,neu,Do you want my jacket?,IEMOCAP,neutral,F,script,3
Ses03F_script02_1_F020,Data/IEMOCAP/Session3/sentences/wav/Ses03F_script02_1/Ses03F_script02_1_F020.wav,xxx,About what?,IEMOCAP,xxx,F,script,3
Ses03F_script02_1_F008,Data/IEMOCAP/Session3/sentences/wav/Ses03F_script02_1/Ses03F_script02_1_F008.wav,xxx,That's my point.,IEMOCAP,xxx,F,script,3
Ses03F_script02_1_M001,Data/IEMOCAP/Session3/sentences/wav/Ses03F_script02_1/Ses03F_script02_1_M001.wav,exc,Look at the night we got; couldn't be better.,IEMOCAP,excited,F,script,3
Ses03F_script02_1_M015,Data/IEMOCAP/Session3/sentences/wav/Ses03F_script02_1/Ses03F_script02_1_M015.wav,exc,I'm so stupid. I'm like a little kid. I-it's amazing I get out of the house with my fly zipped. Oh- [LAUGHTER].,IEMOCAP,excited,F,script,3
Ses03F_script02_1_M029,Data/IEMOCAP/Session3/sentences/wav/Ses03F_script02_1/Ses03F_script02_1_M029.wav,xxx,"There's magic here and mystery and a little bit of the unexplainable. I mean, I don't see how you cannot be interested.",IEMOCAP,xxx,F,script,3
Ses03F_script02_1_M028,Data/IEMOCAP/Session3/sentences/wav/Ses03F_script02_1/Ses03F_script02_1_M028.wav,xxx,"What, okay, then it's fish that do something no other fish do. Like the swallows in Capistrano or the lemmings who throw themselves off the cliffs.",IEMOCAP,xxx,F,script,3
Ses03F_script02_1_M014,Data/IEMOCAP/Session3/sentences/wav/Ses03F_script02_1/Ses03F_script02_1_M014.wav,exc,"You know what would be good right now? A six-pack. Ah, I can't believe I forgot a six-pack. A six-pack would be just the ticket right about now.",IEMOCAP,excited,F,script,3
Ses03F_script02_1_M000,Data/IEMOCAP/Session3/sentences/wav/Ses03F_script02_1/Ses03F_script02_1_M000.wav,exc,"Hey, what time is it? They're supposed to run around midnight, right? God, this is great, isn't it?",IEMOCAP,excited,F,script,3
Ses03F_script02_1_F009,Data/IEMOCAP/Session3/sentences/wav/Ses03F_script02_1/Ses03F_script02_1_F009.wav,xxx,"Well, so let's go.",IEMOCAP,xxx,F,script,3
Ses03F_script02_1_F021,Data/IEMOCAP/Session3/sentences/wav/Ses03F_script02_1/Ses03F_script02_1_F021.wav,xxx,It's ridiculous.,IEMOCAP,xxx,F,script,3
Ses03F_script02_1_F019,Data/IEMOCAP/Session3/sentences/wav/Ses03F_script02_1/Ses03F_script02_1_F019.wav,xxx,"Yeah, that's the wind.",IEMOCAP,xxx,F,script,3
Ses03F_script02_1_M038,Data/IEMOCAP/Session3/sentences/wav/Ses03F_script02_1/Ses03F_script02_1_M038.wav,exc,"And they all, all as one, turned as one and formed this line as big as the California coast and started swimming this way. Swimming as if that's the only thing that matters.",IEMOCAP,excited,F,script,3
Ses03F_script02_1_M004,Data/IEMOCAP/Session3/sentences/wav/Ses03F_script02_1/Ses03F_script02_1_M004.wav,exc,"Oh, though if I can't tell it probably isn't them, right? It probably would be unmistakable, wouldn't you think? Hey, how you doing?",IEMOCAP,excited,F,script,3
Ses03F_script02_1_M010,Data/IEMOCAP/Session3/sentences/wav/Ses03F_script02_1/Ses03F_script02_1_M010.wav,exc,I hope the moon stays out.,IEMOCAP,excited,F,script,3
Ses03F_script02_1_M011,Data/IEMOCAP/Session3/sentences/wav/Ses03F_script02_1/Ses03F_script02_1_M011.wav,exc,"Hey, do they always run during a full moon? I can't remember if it was full last year. Do you remember?",IEMOCAP,excited,F,script,3
Ses03F_script02_1_M005,Data/IEMOCAP/Session3/sentences/wav/Ses03F_script02_1/Ses03F_script02_1_M005.wav,exc,"Oh, do you know what I forgot? I forgot my flashlight. How could I be so stupid. Oh, I-I should have brought my flashlight.",IEMOCAP,excited,F,script,3
Ses03F_script02_1_M039,Data/IEMOCAP/Session3/sentences/wav/Ses03F_script02_1/Ses03F_script02_1_M039.wav,exc,"You know, they didn't ask it a question. They didn't, they didn't take a vote. They didn't have an invitation or a map; they just started swimming as one.",IEMOCAP,excited,F,script,3
Ses03F_script02_1_F018,Data/IEMOCAP/Session3/sentences/wav/Ses03F_script02_1/Ses03F_script02_1_F018.wav,fru,"No, for God's sakes, we've never seen the grunions. We're not going to see them.",IEMOCAP,frustrated,F,script,3
Ses03F_script02_1_M013,Data/IEMOCAP/Session3/sentences/wav/Ses03F_script02_1/Ses03F_script02_1_M013.wav,exc,"We should have brought the blanket. Oh, why didn't we bring the blanket? Our blanket.",IEMOCAP,excited,F,script,3
Ses03F_script02_1_M007,Data/IEMOCAP/Session3/sentences/wav/Ses03F_script02_1/Ses03F_script02_1_M007.wav,xxx,"Oh, well, sure.",IEMOCAP,xxx,F,script,3
Ses03F_script02_1_M006,Data/IEMOCAP/Session3/sentences/wav/Ses03F_script02_1/Ses03F_script02_1_M006.wav,exc,"Uh- you know, the flashlight. The silver one. There's only one, isn't there?",IEMOCAP,excited,F,script,3
Ses03F_script02_1_M012,Data/IEMOCAP/Session3/sentences/wav/Ses03F_script02_1/Ses03F_script02_1_M012.wav,xxx,Are you cold? Do you want my jacket?,IEMOCAP,xxx,F,script,3
Ses03M_impro05a_F021,Data/IEMOCAP/Session3/sentences/wav/Ses03M_impro05a/Ses03M_impro05a_F021.wav,neu,"Please, please",IEMOCAP,neutral,M,impro0,3
Ses03M_impro05a_F009,Data/IEMOCAP/Session3/sentences/wav/Ses03M_impro05a/Ses03M_impro05a_F009.wav,neu,Eight pieces of luggage.  Okay.,IEMOCAP,neutral,M,impro0,3
Ses03M_impro05a_M000,Data/IEMOCAP/Session3/sentences/wav/Ses03M_impro05a/Ses03M_impro05a_M000.wav,ang,Yes you can help me.  Where is my luggage?,IEMOCAP,angry,M,impro0,3
Ses03M_impro05a_M014,Data/IEMOCAP/Session3/sentences/wav/Ses03M_impro05a/Ses03M_impro05a_M014.wav,ang,Yeah.,IEMOCAP,angry,M,impro0,3
Ses03M_impro05a_M028,Data/IEMOCAP/Session3/sentences/wav/Ses03M_impro05a/Ses03M_impro05a_M028.wav,ang,Sir. Sir. Sir. Sir,IEMOCAP,angry,M,impro0,3
Ses03M_impro05a_M029,Data/IEMOCAP/Session3/sentences/wav/Ses03M_impro05a/Ses03M_impro05a_M029.wav,ang,My name is Brent Caption.,IEMOCAP,angry,M,impro0,3
Ses03M_impro05a_M015,Data/IEMOCAP/Session3/sentences/wav/Ses03M_impro05a/Ses03M_impro05a_M015.wav,xxx,What am I going to do tomorrow without the urn?,IEMOCAP,xxx,M,impro0,3
Ses03M_impro05a_M001,Data/IEMOCAP/Session3/sentences/wav/Ses03M_impro05a/Ses03M_impro05a_M001.wav,ang,Yeah.  You do that.  I'm coming from Baltimore.  You know where that is?,IEMOCAP,angry,M,impro0,3
Ses03M_impro05a_F008,Data/IEMOCAP/Session3/sentences/wav/Ses03M_impro05a/Ses03M_impro05a_F008.wav,neu,How many pieces of luggage do you have checked in?,IEMOCAP,neutral,M,impro0,3
Ses03M_impro05a_F020,Data/IEMOCAP/Session3/sentences/wav/Ses03M_impro05a/Ses03M_impro05a_F020.wav,fru,"calm.  Sir, okay basically what- what's going to happen here is you're going to give me your contact information and we will contact you--",IEMOCAP,frustrated,M,impro0,3
Ses03M_impro05a_F022,Data/IEMOCAP/Session3/sentences/wav/Ses03M_impro05a/Ses03M_impro05a_F022.wav,xxx,"sir, listen to me.  Your luggage is still in Baltimore.",IEMOCAP,xxx,M,impro0,3
Ses03M_impro05a_M017,Data/IEMOCAP/Session3/sentences/wav/Ses03M_impro05a/Ses03M_impro05a_M017.wav,ang,"Sherlock Holmes.  God, where's my luggage?",IEMOCAP,angry,M,impro0,3
Ses03M_impro05a_M003,Data/IEMOCAP/Session3/sentences/wav/Ses03M_impro05a/Ses03M_impro05a_M003.wav,ang,Okay.  Check.,IEMOCAP,angry,M,impro0,3
Ses03M_impro05a_M002,Data/IEMOCAP/Session3/sentences/wav/Ses03M_impro05a/Ses03M_impro05a_M002.wav,ang,I had eight hundred pounds of luggage.,IEMOCAP,angry,M,impro0,3
Ses03M_impro05a_M016,Data/IEMOCAP/Session3/sentences/wav/Ses03M_impro05a/Ses03M_impro05a_M016.wav,ang,"Oh, oh, that's a good deduction.",IEMOCAP,angry,M,impro0,3
Ses03M_impro05a_F023,Data/IEMOCAP/Session3/sentences/wav/Ses03M_impro05a/Ses03M_impro05a_F023.wav,neu,Okay.  We can get it here in about seven to ten business days.,IEMOCAP,neutral,M,impro0,3
Ses03M_impro05a_F027,Data/IEMOCAP/Session3/sentences/wav/Ses03M_impro05a/Ses03M_impro05a_F027.wav,fru,Sir?,IEMOCAP,frustrated,M,impro0,3
Ses03M_impro05a_M012,Data/IEMOCAP/Session3/sentences/wav/Ses03M_impro05a/Ses03M_impro05a_M012.wav,ang,And what are you going to do about it?  You going to call someone?  You going to send me somewhere else?,IEMOCAP,angry,M,impro0,3
Ses03M_impro05a_M006,Data/IEMOCAP/Session3/sentences/wav/Ses03M_impro05a/Ses03M_impro05a_M006.wav,ang,You don't know where we're at?,IEMOCAP,angry,M,impro0,3
Ses03M_impro05a_M007,Data/IEMOCAP/Session3/sentences/wav/Ses03M_impro05a/Ses03M_impro05a_M007.wav,ang,God.,IEMOCAP,angry,M,impro0,3
Ses03M_impro05a_M013,Data/IEMOCAP/Session3/sentences/wav/Ses03M_impro05a/Ses03M_impro05a_M013.wav,ang,It's my mother's funeral tomorrow and the urn is in the suitcase.,IEMOCAP,angry,M,impro0,3
Ses03M_impro05a_F026,Data/IEMOCAP/Session3/sentences/wav/Ses03M_impro05a/Ses03M_impro05a_F026.wav,xxx,Sir I know where I work for but I was checking because you cannot--,IEMOCAP,xxx,M,impro0,3
Ses03M_impro05a_F018,Data/IEMOCAP/Session3/sentences/wav/Ses03M_impro05a/Ses03M_impro05a_F018.wav,ang,"Sir, I just...you need to calm down is what needs to happen right now.",IEMOCAP,angry,M,impro0,3
Ses03M_impro05a_F024,Data/IEMOCAP/Session3/sentences/wav/Ses03M_impro05a/Ses03M_impro05a_F024.wav,neu,"Yes.  Well, because--",IEMOCAP,neutral,M,impro0,3
Ses03M_impro05a_M005,Data/IEMOCAP/Session3/sentences/wav/Ses03M_impro05a/Ses03M_impro05a_M005.wav,ang,Yes.,IEMOCAP,angry,M,impro0,3
Ses03M_impro05a_M011,Data/IEMOCAP/Session3/sentences/wav/Ses03M_impro05a/Ses03M_impro05a_M011.wav,ang,Eight.  And they're all gone.,IEMOCAP,angry,M,impro0,3
Ses03M_impro05a_M010,Data/IEMOCAP/Session3/sentences/wav/Ses03M_impro05a/Ses03M_impro05a_M010.wav,ang,Okay.  What do you want?,IEMOCAP,angry,M,impro0,3
Ses03M_impro05a_M004,Data/IEMOCAP/Session3/sentences/wav/Ses03M_impro05a/Ses03M_impro05a_M004.wav,ang,Is it there?,IEMOCAP,angry,M,impro0,3
Ses03M_impro05a_F025,Data/IEMOCAP/Session3/sentences/wav/Ses03M_impro05a/Ses03M_impro05a_F025.wav,neu,I am the manager sir.,IEMOCAP,neutral,M,impro0,3
Ses03M_impro05a_F019,Data/IEMOCAP/Session3/sentences/wav/Ses03M_impro05a/Ses03M_impro05a_F019.wav,fru,"Okay.  I'm not.  I'm sorry, I am being--",IEMOCAP,frustrated,M,impro0,3
Ses03M_impro05a_F000,Data/IEMOCAP/Session3/sentences/wav/Ses03M_impro05a/Ses03M_impro05a_F000.wav,neu,Can I help you sir?,IEMOCAP,neutral,M,impro0,3
Ses03M_impro05a_F014,Data/IEMOCAP/Session3/sentences/wav/Ses03M_impro05a/Ses03M_impro05a_F014.wav,neu,Yes--it is,IEMOCAP,neutral,M,impro0,3
Ses03M_impro05a_F028,Data/IEMOCAP/Session3/sentences/wav/Ses03M_impro05a/Ses03M_impro05a_F028.wav,ang,What is your name?,IEMOCAP,angry,M,impro0,3
Ses03M_impro05a_M021,Data/IEMOCAP/Session3/sentences/wav/Ses03M_impro05a/Ses03M_impro05a_M021.wav,ang,Don't yell at me.,IEMOCAP,angry,M,impro0,3
Ses03M_impro05a_M009,Data/IEMOCAP/Session3/sentences/wav/Ses03M_impro05a/Ses03M_impro05a_M009.wav,xxx,"and it's not here, they told me to go to this person, go to this person.  Now I'm at this person.",IEMOCAP,xxx,M,impro0,3
Ses03M_impro05a_M008,Data/IEMOCAP/Session3/sentences/wav/Ses03M_impro05a/Ses03M_impro05a_M008.wav,xxx,You know I've been waiting here for four hours for my luggage,IEMOCAP,xxx,M,impro0,3
Ses03M_impro05a_M020,Data/IEMOCAP/Session3/sentences/wav/Ses03M_impro05a/Ses03M_impro05a_M020.wav,ang,What is the matter with you?,IEMOCAP,angry,M,impro0,3
Ses03M_impro05a_F015,Data/IEMOCAP/Session3/sentences/wav/Ses03M_impro05a/Ses03M_impro05a_F015.wav,fru,"Sir, Please please, I would ask you to just calm down for a second--",IEMOCAP,frustrated,M,impro0,3
Ses03M_impro05a_F001,Data/IEMOCAP/Session3/sentences/wav/Ses03M_impro05a/Ses03M_impro05a_F001.wav,neu,"Well, let me just check on that for you.  Where are you coming--?",IEMOCAP,neutral,M,impro0,3
Ses03M_impro05a_F017,Data/IEMOCAP/Session3/sentences/wav/Ses03M_impro05a/Ses03M_impro05a_F017.wav,xxx,"Yes, I am.",IEMOCAP,xxx,M,impro0,3
Ses03M_impro05a_F003,Data/IEMOCAP/Session3/sentences/wav/Ses03M_impro05a/Ses03M_impro05a_F003.wav,fru,Okay.  Sir?  Can you...if you just give me one moment and let me just check okay?,IEMOCAP,frustrated,M,impro0,3
Ses03M_impro05a_M022,Data/IEMOCAP/Session3/sentences/wav/Ses03M_impro05a/Ses03M_impro05a_M022.wav,ang,Oh my God.  I think a blood vessel burst in my head.,IEMOCAP,angry,M,impro0,3
Ses03M_impro05a_M023,Data/IEMOCAP/Session3/sentences/wav/Ses03M_impro05a/Ses03M_impro05a_M023.wav,ang,What?,IEMOCAP,angry,M,impro0,3
Ses03M_impro05a_F002,Data/IEMOCAP/Session3/sentences/wav/Ses03M_impro05a/Ses03M_impro05a_F002.wav,neu,"Sir, yes it's in Maryland.  It's okay...well, I'm...just let me check here.",IEMOCAP,neutral,M,impro0,3
Ses03M_impro05a_F016,Data/IEMOCAP/Session3/sentences/wav/Ses03M_impro05a/Ses03M_impro05a_F016.wav,neu,"Okay.  We will find your luggage.  Apparently because it somehow...what flight you were taking, you were on Delta?",IEMOCAP,neutral,M,impro0,3
Ses03M_impro05a_F012,Data/IEMOCAP/Session3/sentences/wav/Ses03M_impro05a/Ses03M_impro05a_F012.wav,neu,I'm very sorry but let's check on this immediately.  This is definitely an emergency.  It seems--,IEMOCAP,neutral,M,impro0,3
Ses03M_impro05a_F006,Data/IEMOCAP/Session3/sentences/wav/Ses03M_impro05a/Ses03M_impro05a_F006.wav,fru,I'm asking you if this is direct flight from Baltimore to LAX or if you have to stop--,IEMOCAP,frustrated,M,impro0,3
Ses03M_impro05a_M027,Data/IEMOCAP/Session3/sentences/wav/Ses03M_impro05a/Ses03M_impro05a_M027.wav,ang,Whose daughter are you?,IEMOCAP,angry,M,impro0,3
Ses03M_impro05a_M026,Data/IEMOCAP/Session3/sentences/wav/Ses03M_impro05a/Ses03M_impro05a_M026.wav,ang,"You're the manager? You don't know where you work for, you don't know where you're at and you're the manager?",IEMOCAP,angry,M,impro0,3
Ses03M_impro05a_F007,Data/IEMOCAP/Session3/sentences/wav/Ses03M_impro05a/Ses03M_impro05a_F007.wav,neu,You're at me and I'm going to try to help you out sir but you just have to cooperate with me--,IEMOCAP,neutral,M,impro0,3
Ses03M_impro05a_F013,Data/IEMOCAP/Session3/sentences/wav/Ses03M_impro05a/Ses03M_impro05a_F013.wav,xxx,Sir it seems to me that your luggage is um- is not here,IEMOCAP,xxx,M,impro0,3
Ses03M_impro05a_F005,Data/IEMOCAP/Session3/sentences/wav/Ses03M_impro05a/Ses03M_impro05a_F005.wav,neu,Okay and this is direct flight?,IEMOCAP,neutral,M,impro0,3
Ses03M_impro05a_F011,Data/IEMOCAP/Session3/sentences/wav/Ses03M_impro05a/Ses03M_impro05a_F011.wav,neu,I'm sorry sir.,IEMOCAP,neutral,M,impro0,3
Ses03M_impro05a_M018,Data/IEMOCAP/Session3/sentences/wav/Ses03M_impro05a/Ses03M_impro05a_M018.wav,ang,Calm down?  It's my mother's funeral tomorrow.  I'm the one responsible for this.,IEMOCAP,angry,M,impro0,3
Ses03M_impro05a_M024,Data/IEMOCAP/Session3/sentences/wav/Ses03M_impro05a/Ses03M_impro05a_M024.wav,ang,What?  Are you kidding me?,IEMOCAP,angry,M,impro0,3
Ses03M_impro05a_M030,Data/IEMOCAP/Session3/sentences/wav/Ses03M_impro05a/Ses03M_impro05a_M030.wav,exc,Now what are you going to do about it?,IEMOCAP,excited,M,impro0,3
Ses03M_impro05a_M025,Data/IEMOCAP/Session3/sentences/wav/Ses03M_impro05a/Ses03M_impro05a_M025.wav,ang,Give- Give me your manager right now.,IEMOCAP,angry,M,impro0,3
Ses03M_impro05a_M019,Data/IEMOCAP/Session3/sentences/wav/Ses03M_impro05a/Ses03M_impro05a_M019.wav,xxx,Yes.  You are a Delta representative.,IEMOCAP,xxx,M,impro0,3
Ses03M_impro05a_F010,Data/IEMOCAP/Session3/sentences/wav/Ses03M_impro05a/Ses03M_impro05a_F010.wav,fru,No.  I'm just going to check--,IEMOCAP,frustrated,M,impro0,3
Ses03M_impro05a_F004,Data/IEMOCAP/Session3/sentences/wav/Ses03M_impro05a/Ses03M_impro05a_F004.wav,fru,"Alright.  And you're coming-- Wait, hold on sir.  You're coming from Baltimore into LAX right?",IEMOCAP,frustrated,M,impro0,3
Ses03M_impro01_F022,Data/IEMOCAP/Session3/sentences/wav/Ses03M_impro01/Ses03M_impro01_F022.wav,ang,Okay.  I'm going to call security. Security!,IEMOCAP,angry,M,impro0,3
Ses03M_impro01_M017,Data/IEMOCAP/Session3/sentences/wav/Ses03M_impro01/Ses03M_impro01_M017.wav,ang,Yes I will.  I'll have this [GARBAGE],IEMOCAP,angry,M,impro0,3
Ses03M_impro01_M003,Data/IEMOCAP/Session3/sentences/wav/Ses03M_impro01/Ses03M_impro01_M003.wav,xxx,What?,IEMOCAP,xxx,M,impro0,3
Ses03M_impro01_M002,Data/IEMOCAP/Session3/sentences/wav/Ses03M_impro01/Ses03M_impro01_M002.wav,xxx,Oh.  Look at it.,IEMOCAP,xxx,M,impro0,3
Ses03M_impro01_M016,Data/IEMOCAP/Session3/sentences/wav/Ses03M_impro01/Ses03M_impro01_M016.wav,fru,I'll have a license.,IEMOCAP,frustrated,M,impro0,3
Ses03M_impro01_F023,Data/IEMOCAP/Session3/sentences/wav/Ses03M_impro01/Ses03M_impro01_F023.wav,xxx,"I have it.  I'm taking it.  Doesn't mean I'm going to do anything with it.--Get out of my line!  This is my line.  Get out.  All these people--Sir, you are causing a mob in this department.",IEMOCAP,xxx,M,impro0,3
Ses03M_impro01_F009,Data/IEMOCAP/Session3/sentences/wav/Ses03M_impro01/Ses03M_impro01_F009.wav,fru,"No, no, no, because there are other people in line.  You have to go get a complete new application.",IEMOCAP,frustrated,M,impro0,3
Ses03M_impro01_F021,Data/IEMOCAP/Session3/sentences/wav/Ses03M_impro01/Ses03M_impro01_F021.wav,fru,"She's not actually in the building.  She's only on the phone. Sir, please leave this line immediately.",IEMOCAP,frustrated,M,impro0,3
Ses03M_impro01_M028,Data/IEMOCAP/Session3/sentences/wav/Ses03M_impro01/Ses03M_impro01_M028.wav,ang,I did finish one.  Take it.,IEMOCAP,angry,M,impro0,3
Ses03M_impro01_M000,Data/IEMOCAP/Session3/sentences/wav/Ses03M_impro01/Ses03M_impro01_M000.wav,fru,"Hey listen here missy, I've been in this line for an hour and now I'm finally here.  So you're going to take my application.",IEMOCAP,frustrated,M,impro0,3
Ses03M_impro01_M014,Data/IEMOCAP/Session3/sentences/wav/Ses03M_impro01/Ses03M_impro01_M014.wav,ang,"Hey, no, give me that back.",IEMOCAP,angry,M,impro0,3
Ses03M_impro01_M015,Data/IEMOCAP/Session3/sentences/wav/Ses03M_impro01/Ses03M_impro01_M015.wav,ang,-- No.  I'm not waiting...I'm not coming back again.  I don't have time to come back five days.,IEMOCAP,angry,M,impro0,3
Ses03M_impro01_M001,Data/IEMOCAP/Session3/sentences/wav/Ses03M_impro01/Ses03M_impro01_M001.wav,fru,It's not a demand it's a request.  Will you just take it?  Come on.,IEMOCAP,frustrated,M,impro0,3
Ses03M_impro01_M029,Data/IEMOCAP/Session3/sentences/wav/Ses03M_impro01/Ses03M_impro01_M029.wav,ang,What is wrong with you?,IEMOCAP,angry,M,impro0,3
